text,type
@rocktinys fuck of i have a thing for sideburns its so bad we need to get men to bring sideburns back so i can fall in love &gt :(((,0
@soyoyo999 @girlgroupspics theyre just so incredibly slept on  its so sad :( they truly deserve so much for how a https://t co/l6yldsqkue,0
@katyturnbc i find it hilarious and sad that when trump warns about how bad things would be if biden wins he uses e https://t co/36vf3ly1tx,0
windows 95 is trending  which just make us all sad to pine for the days when it didn't seem like microsoft was maki https://t co/o88hqphofc,0
@aubrey_huff whats sad is some people are falling for it  open america up and lets move on   maga2020,0
this one goes out to especially sad people https://t co/sjczgiwfbm,0
@chasebarnes_ bro your tweets are making me sad and im so happy  ill pray you find a girl with a different vibe    https://t co/zb8w7vlmwg,0
@nelson_guya @n0__one_ sadly  because this is kenya  nothing is done procedurally here  we cut corners everywhere  https://t co/8paxm7helc,0
so sad  https://t co/qaoosvc3k6,0
@billboardcharts @bts_twt @halsey @lifeofdesiigner @steveaoki @lauvsongs its sad that literally all of them there a https://t co/vqgwsn9wbw,0
@isibeal9 lmaooo whattt i bet they do tho &gt :(,0
@flowerpowergguk i missed you wtf :(,0
arem's smile is so cute :(,0
carsons fish  myles  died this morning  :(,0
@lilacxocean im here to provide hugs  also please rest up ok :( hang in there,0
@sadocaptor aww fr  :(( sad,0
@swanky_holland its so funny and at the same time so sad,0
@paxpenguinx low key sad shes not a criminal anymore,0
@21wire if 'vote against trump' is the best they got then that is sad ,0
@dlorhwa youre crazy also idk it kinda seems like they like someone else :( theyve never really said it but theyve kinda commented about it i guess and i :(,0
@massiveneek this is so sad,0
@trlviamoon tht song always makes me cry :(,0
@tropicil i know right   the characterz have been so so mean recently and itz making me sad :((,0
that one fic where akira fucks all his confidants but only sucks off ryuji once and then ryuji says smth like  im not some hoe go to ur harem &gt :(  is so funny,0
@callmembailey @tgiferg and thats the sad part ,0
@splatxt len :(((( i hope u get through this,0
@graysondolan needed this :( thank u,0
@louis_tomlinson honestly where are u baby we miss u :(,0
its sad because    i woke up today mad that i was alive  tragic ,0
@sad_istfied @dream__fanart jesus (literally),0
the sad truth of life  https://t co/qaqgohiqct,0
@milfgang420 how can i dm you through twitter  i wanna order a custom vid but it wont show me the option to dm you :(,0
@jesterhan im so worried man i love him so much :(,0
i have 3 parts of my family theres a party side a holiday side and my real they all make me happy :(,0
you can be happy and sad at the same time,0
i played like maybe 40 matches and didnt get one :(,0
i cant bare reading slow burn prose pieces  theyre just too much of a word drag for me :( https://t co/qgtc5pybcd,0
this is so sad for new fans to not know miya's greatness https://t co/ca9rus2dke,0
sad but accurate https://t co/apr149lmhu,0
the roll call alone shows how inferior the  rncconvention2020 is to its democratic counterpart  low production valu https://t co/u6kx4k11jo,0
@chalamet_acc @lowlifedavid1 @lspammmms @grumpyllama12 hey its fine you didnt know and im glad you educated yourself on it  sorry if my comment came off a bit rude :(,0
genuinely so sad to just roll past our homeland,0
sad to see the insurance industry crumble before our eyes   health  fire  flood  hurricane  workers comp all devast https://t co/3brpzq0ump,0
@ji7uk @jigukluvb0t ye do :( ex problematic jker ni,0
@joonsshis ugh mary im so sorry :(( i cant imagine what ur going through rn ,0
im so sad vegan oasis might be permanently closed  ,0
@jeffreestar probably not because they're all bots  at least i hope they are because if they are humans they have a https://t co/dmdrqzutk8,0
@lisabrabson @ashevilletraffi this is too sad  poor baby  hope he gets well and adopted into a loving family ,0
who put this on the tl &gt :( https://t co/lxtusxyuvg,0
@atwistofate    i liked the scene between him and davut  where he was doing that russian roulette thing  but ended up crying cause he couldn't go through with it  the fear he felt for losing davut  i feel like he has a heart  :(,0
@nasxo__ :(((( gross,0
@kookieheartsy sorry i thought it was a bts house but it was that letter thingy :(,0
@therealcliffyb @dremeraldmd @slasher i still miss lawbreakers :(,0
@its_realms its sad that at any age  that's something that people think is okay :(   you know he learned this from somewhere    ,0
@msnbc why does this president tell so many lies   it is sad to see this president talking with so much hatred and https://t co/o6qqrz28ze,0
aaaaaaa  :(((  im  so  sad  theyre  so  adorablee  :(( https://t co/prha44utvf,0
@lynda_lambert @britnatureguide @dorsetwildlife @natures_voice @natureuk well now im sad ,0
@francisbrennan @realdonaldtrump he has to have a crowd - even a tiny white non social distancing  non mask wearing one  sad ,0
@postingtankie im not a leftcom :(,0
@liampayne i want a ticket :(,0
enumerate your body's hairiest areas hehe  post lang ako ng pictures  jk  legs  upper back and fez :(  https://t co/xexxz53vjw,0
i miss volunteering at sharp &gt :(,0
i feel so sad    i just want to be tomorrow and be with my 2 loves and feel nothing but happiness,0
@lastnotlost @simonstill bloke on a moped using the cycle lane :-(,0
im still sad baby nyla played me  @_callmepudd,0
i need to stop watching all these kobe tributes if not im gonna be crying all day :(,0
@popgoes6 i think they look ok  but vanny looks sad for me  :/,0
@theofficertatum the dude is recovering in hospital   sad that the knuckle head resisted arrest in front of his chi https://t co/mk6qmwjzuc,0
@jjksbabies hey  its okay bub  you dont have to be great at comforting people because some people just dont know how to deal w that :( (im the same way) just know that you had good intentions and im sure she knows that you werent being rude  im sure youre an amazing friend okay ,0
@oiulsee i wanna interact more :((,0
@1980strustfall no i dont its too much :(,0
man utd make me sad https://t co/ess6of6yqx,0
@sugawarqs do it &gt :(,0
@dallasnews dan patrick is a nut     a crazy nut   i should know - must deal with crazies on a daily basis  and the https://t co/ocb73mnpv7,0
@re_kanekichi i told someone i would change my layout to wonka and i will :(,0
ok yall im very stress bc im upset i couldnt fo the drawing :(,0
@maughanathon @neontaster shapiro loves the fight more than the ground upon which he fights   its really sad ,0
@univercurious so sad,0
@h2odelirious @fallguysgame so sad people cheat on a game like this,0
one of my favorite episodes from the 6th season feel like shit  just want him back ah fuck  my feels :( this kind of artistry is just so fucking rare https://t co/wh6mdulnwu,0
guys imma cry i kicked lovebug on tha ground last night when i was sleeping :(,0
@liampayne  iwantaticket i really need a need :(,0
oomf and ex oomf are gonna interact on the main and will make me very sad so ex oomf just block me &lt 3,0
@gagliafc same :(,0
@bts_twt i miss you so much :(,0
@jeffreestar oh this is sad  people are fucking cruel  keep being the bad bitch you are  love you  ,0
idk i find it sad how big ty accs spread ssg photos like its nothing when 127 themselves said how they camp around https://t co/5qat7749fn,0
@edwardjdavey @libdems what a bunch of sad individuals,0
@inclinejj @sacappraiser when out of state tourists come to california im assuming for the majority of them sacram https://t co/aglersxwi8,0
i only get sad sometimes now because i settled for so much less my whole life,0
i will give all my hearts for ilhoon tomorrow :(( and use the other hearts from my other account for eunkwang need to collect more hearts again this is best thing i can do  wala akong pang-donate sorry il and ek   btob    @officialbtob,0
@chickenkicker21 @askforken @markdice @cnn the child is okay saying  but sad it gets repeated  lol ,0
@faith_but_gay idk i searched about pyjama yesterday but i didnt find it :(,0
@buccisimp @pawpawchan48 its like they turned this complex weird guy with crazy morals and a really tragic backstory into a redeemable baby boy who has completely different motivations  and then it denoted flowey to just being a soulless unfeeling creature whos just evil to his core and i go :(,0
@pj_smolhands :((((((((( too late ill cry a river for u  - ,0
@blurryfav thats so sad https://t co/ne7uncp0e3,0
ugh i woke up too late to go to the farmers market today so i guess i gotta go next sunday :(((,0
thinking about a certain character and just getting sad https://t co/6r4lhnjxjf,0
ended on 219 :(,0
i miss you mylove :((,0
@donwinslow @njdcf whoa  sad ,0
i miss him :((( https://t co/zqwapbtru2,0
i feel sad https://t co/kaaavjd2cn,0
omg ily :((( https://t co/d8yef8lrjy,0
im sad rn hhhhhhh we didn't even reach 97m this day so we're going 2 cram until the last day which makes me nervous https://t co/ck1fmlvf4e,0
@sentientdecay @chilli94522627 @miniladdd his mentos been actin up :(,0
its another sad day in the usa  in the world  but thank goodness for @ateezofficial - one bright spot in our world https://t co/ioijgmacfb,0
@sad_istfied sad this is so good it makes me wanna bark ,0
@dkarpf when the world moves forwards  some sad neanderthals willfully dig in and stay in the past   have fun livin https://t co/tzb2luvh4w,0
my final goodbye for the love and romance  its only lies  never again,0
@jetiicody i cant even remember i've cried so much  umbara arc had me genuinely so fucked up i couldn't continue th https://t co/r8xt2rmvxv,0
@perksoflo this is so disgusting im so sorry u dont deserve this :( never forget that you are so beautiful,0
tomorrow is monday  that sucks :(,0
i jst realize i threw away my whole teenage life by being sad/angry at everything and i am truly jealous of ppl who enjoyed theirs ,0
@naptunics is everything okay  ily :(,0
fat l on big stages :(  time to pay resell ,0
@ygukiyo no they're poison   my tummy will hurt then &gt :( we can throw them in the lava,0
im so sad man   https://t co/yrf36dnhmn,0
when i finally collect enough pcs to do like a pc tag or something    they look fun :-(,0
@blackpinkfml @ygofficialblink what just happen  i am worried :((,0
what happened to jacob blake is disgusting  to be shot seven times in the back in front of his kids  his poor kids https://t co/3l4zetrfdx,0
@adarabobara summertime sadness :(,0
this makes me very sad        https://t co/imi2ds77yi,0
@spamisded sashiki wat happen ::::(,0
@peaikoo @prodjkv i wanna know now :( wait should i google it,0
@vintageminnette its a cute aesthetic be proud &gt :(,0
mask acne plus period acne :(,0
@nipsyfn @kateszn cmon @kateszn he got dropoed today and is very sad :(,0
@euphoriameg s'cuse me  no picking favourites &gt :((,0
@joinerwil @baseballcrank @greggutfeld the sad part is she actually supports a holocaust going on today with number https://t co/akgbrpughr,0
@postingtankie @hikariwavy but i like mangos :(,0
